Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VS,WBA,WMT
2021-11-12,148.89718627929688,201.43504333496094,178.9408416748047,220.9600067138672,203.4932861328125,306.6499938964844,54.654090881347656,108.04339599609375,159.6300048828125,389.64105224609375,359.3855895996094,216.7350616455078,111.9637222290039,47.80689239501953,158.5985565185547,160.56846618652344,54.56019592285156,242.42735290527344,172.4833984375,80.6190185546875,332.15301513671875,166.5176544189453,142.11793518066406,152.43661499023438,450.1097412109375,210.0862274169922,52.5,46.730899810791016,144.889892578125
2021-11-15,148.9071044921875,199.29220581054688,180.16075134277344,233.08999633789062,201.9763641357422,305.489990234375,55.086944580078125,110.49312591552734,158.42999267578125,389.5447998046875,357.8906555175781,216.8130340576172,111.87902069091797,47.8163948059082,157.1664581298828,160.27976989746094,54.56983184814453,244.62271118164062,172.15469360351562,80.32150268554688,331.5118713378906,166.2813262939453,142.93246459960938,153.05633544921875,442.0781555175781,210.2942352294922,53.70000076293945,46.429046630859375,144.056396484375
2021-11-16,149.89981079101562,197.36077880859375,177.986572265625,225.8000030517578,199.75927734375,307.0899963378906,54.82722854614258,110.92820739746094,158.8300018310547,387.8896789550781,378.3854064941406,215.74099731445312,111.49312591552734,48.09196472167969,156.34947204589844,159.12503051757812,54.18431854248047,244.15850830078125,172.21104431152344,80.72460174560547,334.9051818847656,169.21597290039062,142.7288360595703,153.9569091796875,440.9209899902344,213.1470184326172,52.5,45.81590270996094,140.38902282714844
2021-11-17,152.37167358398438,197.77398681640625,176.69781494140625,226.6199951171875,197.37692260742188,308.0199890136719,54.596378326416016,110.43067932128906,157.3300018310547,376.7848205566406,380.81585693359375,214.8833770751953,111.11664581298828,47.73086929321289,156.93576049804688,158.26858520507812,53.88554000854492,244.38096618652344,172.18287658691406,79.27537536621094,335.1324768066406,169.1273651123047,142.64157104492188,151.46827697753906,440.26397705078125,203.12261962890625,52.04999923706055,45.0989990234375,139.1829376220703
2021-11-18,156.71974182128906,196.04434204101562,173.35293579101562,227.25,195.85997009277344,302.989990234375,51.585689544677734,109.50260925292969,155.5800018310547,376.611572265625,391.4248352050781,215.08802795410156,109.79898834228516,47.208229064941406,156.0899658203125,156.90211486816406,53.40364456176758,245.14495849609375,169.25729370117188,79.70726013183594,337.2572326660156,168.74327087402344,142.6609649658203,151.09060668945312,440.7738952636719,201.40899658203125,50.54999923706055,45.108428955078125,140.3792266845703
2021-11-19,159.38023376464844,198.02381896972656,170.72622680664062,214.1300048828125,194.90704345703125,301.1700134277344,51.220176696777344,107.07241821289062,154.0,372.7817077636719,394.1639404296875,212.9342498779297,109.22486877441406,47.05619430541992,156.56092834472656,154.85243225097656,53.1337890625,243.66526794433594,169.69281005859375,77.45184326171875,339.0755615234375,172.21958923339844,142.37005615234375,147.70140075683594,431.48712158203125,198.96231079101562,49.20000076293945,44.31605911254883,139.62420654296875
2021-11-22,159.84681701660156,194.8047637939453,168.1290283203125,209.89999389648438,196.79348754882812,296.8399963378906,52.51871871948242,108.9859619140625,154.16000366210938,381.220947265625,394.2604064941406,212.59312438964844,109.62016296386719,47.35076904296875,154.5002899169922,158.1531219482422,53.46147537231445,245.14495849609375,170.09994506835938,78.35401153564453,335.8341064453125,171.58932495117188,143.3203582763672,151.90402221679688,429.0747375488281,193.73220825195312,45.75,44.63677978515625,141.9677734375
2021-11-23,160.23397827148438,196.53439331054688,168.07984924316406,209.1300048828125,199.6620635986328,291.4200134277344,53.19203186035156,111.27264404296875,151.02999877929688,391.0170593261719,393.85528564453125,210.50755310058594,109.92134094238281,46.65708541870117,155.45806884765625,161.9349365234375,53.85662841796875,247.2436065673828,169.9105682373047,79.46733093261719,333.70941162109375,169.53109741210938,144.91064453125,155.1866912841797,438.47918701171875,196.6147003173828,42.599998474121094,44.70280838012695,142.97775268554688
2021-11-24,160.76011657714844,195.9962921142578,168.82752990722656,210.60000610351562,201.35403442382812,289.1700134277344,53.42288589477539,112.12417602539062,151.33999633789062,384.1367492675781,397.4623107910156,206.8139190673828,109.86487579345703,47.28425216674805,155.02272033691406,160.6647186279297,53.42292404174805,248.6555938720703,168.17796325683594,78.96824645996094,333.9367370605469,169.41293334960938,144.15426635742188,153.93756103515625,441.4505310058594,201.3297576904297,42.150001525878906,43.97647476196289,143.69357299804688
2021-11-26,155.66748046875,193.2288818359375,154.27731323242188,199.2100067138672,193.2442169189453,284.2099914550781,52.5860481262207,109.56002807617188,148.11000061035156,374.706298828125,388.3868103027344,202.9156494140625,108.99897766113281,46.35300827026367,154.01657104492188,155.82435607910156,51.78447723388672,241.7890625,166.18023681640625,75.97383880615234,325.803466796875,165.46395874023438,143.00035095214844,148.795654296875,431.39886474609375,195.7826385498047,40.5,43.297306060791016,142.08541870117188
2021-11-29,159.07249450683594,195.51583862304688,155.30044555664062,198.5,190.5117950439453,296.739990234375,53.634498596191406,109.88532257080078,147.80999755859375,371.9637451171875,392.3603515625,202.37962341308594,111.53077697753906,47.51231002807617,154.5486602783203,155.15074157714844,52.60370635986328,242.0695343017578,166.8524627685547,71.87569427490234,332.6717529296875,167.28579711914062,144.5033721923828,147.5755157470703,443.2549743652344,194.43548583984375,42.75,43.46709442138672,139.8595428466797
2021-11-30,164.09561157226562,191.1053009033203,149.83062744140625,197.85000610351562,188.01275634765625,284.9599914550781,52.749568939208984,107.99091339111328,144.89999389648438,366.6230163574219,386.3711242675781,197.09742736816406,110.2131118774414,46.75211715698242,150.85302734375,152.8412322998047,50.942840576171875,237.86842346191406,160.99183654785156,71.89490509033203,326.7027893066406,166.6654052734375,140.1979522705078,142.2980499267578,435.6254577636719,191.93931579589844,42.45000076293945,42.259674072265625,137.8983917236328
2021-12-01,163.5695037841797,192.95022583007812,147.62692260742188,188.19000244140625,186.1846466064453,251.5,52.93232727050781,107.25420379638672,142.14999389648438,364.1949768066406,387.7850341796875,194.34913635253906,110.04369354248047,46.181968688964844,152.9330596923828,151.9366912841797,50.79714584350586,237.45997619628906,161.64512634277344,71.4438247680664,326.1987609863281,164.1640167236328,141.96278381347656,140.87457275390625,435.7431335449219,188.36341857910156,37.79999923706055,41.24091339111328,134.47618103027344
2021-12-02,162.56683349609375,193.3057403564453,154.2281494140625,202.3800048828125,191.3577880859375,261.20001220703125,54.009639739990234,110.16278839111328,147.1999969482422,374.8940124511719,394.903076171875,198.81268310546875,110.0248794555664,47.037193298339844,151.97528076171875,155.13153076171875,51.54502487182617,241.95285034179688,161.20013427734375,70.91594696044922,325.6156921386719,167.41383361816406,142.7967071533203,145.4064483642578,437.3906555175781,196.41659545898438,34.5,42.08987808227539,132.83860778808594
2021-12-03,160.66082763671875,194.52610778808594,153.41159057617188,198.49000549316406,192.3399200439453,258.32000732421875,54.08658218383789,109.46434783935547,146.22000122070312,370.2409973144531,394.9418640136719,198.3253936767578,111.85077667236328,46.79962921142578,154.1907196044922,152.3216094970703,52.00151824951172,242.46823120117188,163.40615844726562,70.3880844116211,319.2119140625,167.95147705078125,145.3373260498047,144.43812561035156,442.0639343261719,194.46522521972656,36.900001525878906,43.891578674316406,134.83895874023438
2021-12-06,164.115478515625,200.6278533935547,158.07473754882812,205.8800048828125,195.72384643554688,258.75,54.788753509521484,111.17696380615234,150.3699951171875,376.59661865234375,402.58294677734375,201.00546264648438,112.85785675048828,48.453060150146484,157.63482666015625,154.12109375,53.33214569091797,248.75045776367188,167.77084350585938,70.4648666381836,322.3544921875,166.63937377929688,147.53851318359375,147.013916015625,452.6796569824219,200.76512145996094,36.75,45.56120681762695,136.300048828125
2021-12-07,169.93276977539062,203.0589599609375,164.24307250976562,208.8300018310547,198.84524536132812,266.989990234375,55.86606216430664,112.82261657714844,150.80999755859375,387.0538330078125,403.0477294921875,201.88258361816406,114.42963409423828,49.95444107055664,158.04112243652344,156.44024658203125,53.62352752685547,252.75709533691406,167.15542602539062,69.3707504272461,330.98187255859375,168.9873809814453,147.15061950683594,148.24368286132812,457.2250671386719,205.4108123779297,37.79999923706055,45.49517822265625,135.85877990722656
2021-12-08,173.8043670654297,205.1825714111328,166.1909637451172,211.02999877929688,198.55352783203125,266.30999755859375,54.846473693847656,113.3297119140625,153.33999633789062,384.35491943359375,398.2732849121094,199.44613647460938,115.78494262695312,49.17523956298828,158.9892120361328,154.65036010742188,53.4195671081543,252.4361114501953,166.6725616455078,70.26332092285156,331.03131103515625,167.96136474609375,147.8100128173828,148.8149871826172,461.2883605957031,207.01551818847656,38.25,45.74987030029297,134.48597717285156
2021-12-09,173.2881622314453,204.26011657714844,165.2957305908203,207.55999755859375,198.49517822265625,264.32000732421875,55.35626983642578,113.0331039428711,152.94000244140625,383.5519714355469,398.3604736328125,200.76182556152344,116.30259704589844,47.96842956542969,160.49842834472656,154.4097900390625,53.28358459472656,255.1201934814453,166.577880859375,69.92740631103516,329.1832580566406,165.84027099609375,148.67306518554688,149.4870147705078,465.6763610839844,209.39283752441406,39.29999923706055,46.381874084472656,136.3565673828125
2021-12-10,178.1425323486328,202.64576721191406,164.32177734375,205.05999755859375,197.8436737060547,266.0299987792969,56.99146270751953,113.22445678710938,152.7100067138672,378.2991638183594,402.2923278808594,204.47494506835938,116.79200744628906,48.07295608520508,160.10177612304688,153.79391479492188,54.662784576416016,257.6778259277344,167.67616271972656,69.69705963134766,338.5122375488281,166.787353515625,150.74818420410156,150.22720336914062,470.5070495605469,211.38381958007812,37.79999923706055,46.69316101074219,138.847412109375
2021-12-13,174.45956420898438,203.12623596191406,160.65225219726562,197.39999389648438,195.69468688964844,265.760009765625,56.37586212158203,110.87079620361328,150.42999267578125,372.08868408203125,392.45294189453125,203.90969848632812,115.37081909179688,47.51231002807617,162.96539306640625,151.96556091308594,56.10025405883789,255.8495635986328,165.29025268554688,70.4648666381836,335.4091796875,164.5972137451172,152.8911895751953,149.18507385253906,470.4185485839844,209.02635192871094,33.0,46.35358428955078,141.34811401367188
2021-12-14,173.05984497070312,205.38436889648438,160.20957946777344,195.5,196.07391357421875,255.58999633789062,55.5678825378418,111.19610595703125,149.10000610351562,376.13226318359375,389.5088806152344,201.42453002929688,116.48143005371094,47.22724151611328,164.7454833984375,153.12994384765625,56.13910675048828,255.29522705078125,165.42279052734375,71.42403411865234,324.4792175292969,163.17654418945312,153.45362854003906,152.6425018310547,471.7171936035156,207.9961395263672,30.0,46.52337646484375,142.6968994140625
2021-12-15,177.99363708496094,210.678955078125,159.6094512939453,195.42999267578125,196.9587860107422,260.0400085449219,57.645545959472656,110.56462860107422,150.39999389648438,377.18670654296875,394.9418640136719,204.4262237548828,115.86965942382812,48.14897537231445,165.56781005859375,151.98480224609375,56.39163589477539,257.24017333984375,166.4263916015625,72.94513702392578,330.7150573730469,161.69671630859375,154.04513549804688,154.23973083496094,486.3962707519531,210.3041534423828,29.399999618530273,46.844093322753906,143.51406860351562
2021-12-16,171.00491333007812,213.87876892089844,160.35711669921875,190.7899932861328,200.47886657714844,253.1199951171875,58.01106262207031,111.59794616699219,148.75,384.40325927734375,386.9231262207031,204.280029296875,118.5238037109375,48.3010139465332,167.37692260742188,154.36167907714844,56.96467971801758,258.2418518066406,168.82177734375,73.54582977294922,321.0796813964844,160.53256225585938,156.2269287109375,157.7945556640625,484.90081787109375,212.34466552734375,31.049999237060547,46.466773986816406,141.12167358398438
